"neutral","Bradley Cooper on working with director Clint Eastwood, #60MinutesOvertime reports http://cbsn.ws/1FQm2ZD  "
"neutral","Mixing home and war: Anatomy of a scene from #AmericanSniper http://variety.com/2015/artisans/production/mixing-home-and-war-anatomy-of-a-scene-from-american-sniper-1201430357/ … "
"neutral","Bradley Cooper says he hopes @AmericanSniper gives viewers the chance to see military service “in a different light” "
"neutral","Director Clint Eastwood says that he sees a bit of himself in Bradley Cooper: “He’s going to be a director one of these days”"
"neutral","Bradley Cooper has played many film roles, but none as difficult as @AmericanSniper -- a hot Oscars contender "
"neutral","Bradley Cooper on 'American Sniper': Chris Kyle 'didn't really leave me' "
"neutral","This guy looks like Bradley Cooper in American Sniper during the bar scene  @AmericanSniper #LookaLike "
"neutral","Bradley Cooper and Clint Eastwood greet each other at the #OscarsLunch "
"neutral","Nominated for Best Original Screenplay, read the story that inspired @AmericanSniper."
"neutral","Behind the scenes with Clint Eastwood and Bradley Cooper."
"neutral","Bradley Cooper talks about #AmericanSniper experience at 'Got Your 6' event"
"neutral","Taya Kyle opens up about her late husband @AmericanSniper hero Chris Kyle"
"neutral","Even when you're here, you're not here. I see you, I feel you, but you're not here."
"neutral","Meryl Streep's reaction to Patricia Arquette's equality speech is the only gif you need tonight "
"neutral","What were the other #Oscars 2015 acting nominees doing when #Boyhood began filming in 2002? http://"
"neutral","Countdown to #Oscar Sunday continues: @PattyArquette on to talk @TheAcademy nominated @BoyhoodMovie w/@RobinRoberts. "
"neutral","How Patricia Arquette grew into her role in "Boyhood""
"neutral","Did anyone else catch a glimpse of Boyhood at the Superbowl? "
"neutral","Richard Linklater narrates a scene from the Oscar-nominated film "Boyhood""
"neutral","I told my actors to watch @Boyhoodmovie alone until they could SEE the movie, and not just themselves"
"neutral","On @BoyhoodMovie, I knew my biggest collaborator would be the uncertainty of the ever-changing future"
"neutral","Casting is a powerful decision. You put a different actor in the same role, and you get a different movie!"
"neutral","I didn't want the audience to know any more than the kid knew."
"neutral","There are a million stories in the world, the most important for me is how you tell them!"
"neutral","When you tell a story, you never know who is going to connect with it! Just tell your story"
"neutral","To me, arts and competition don't totally go together. I understand it but I don't thrive on it!"
"neutral",""Boyhood Movie is about the evolution of the parents just as much as it is about the children's evolution"
"neutral","Anytime you tell you story, you are communicating! My stories are simple and direct!"
"neutral","I wanted @BoyhoodMovie to feel like a memory" - RichardLinklater discusses his award-winning film "
"neutral","Throughout your entire existence, you are still figuring out your life retrospectively"
"neutral","Who taught you how to throw a perfect spiral!"
"neutral","The Boyhood Nostalgia generator is BACK! My guilty childhood pleasure was: intentionally killing my Tomagotchi"
"neutral","Witness the unmissable. #FOXCATCHER"
"neutral","How far will Mark go to achieve greatness? #FOXCATCHER If you haven't watched @FoxcatcherUK yet, then why not?"
"neutral","In a triangle of roles, think it's Channing Tatum who is the real dark star of #foxcatcher & the one who haunts you long after."
"neutral","I never saw John du Pont as a villain. You can't have contempt for your character."
"neutral","It's Mark's time now, but what is the cost of becoming a Champion? "
"neutral","This weekend see @ChanningTatum & Oscar nominated @SteveCarell struggle for power in the incredible "
"neutral","It’s something that I still think about." Oscar, BAFTA & Golden Globe nominated"
"neutral","Bennett Miller is deservedly nominated for an #Oscar by @TheAcademy for the outstanding #FOXCATCHER. #OscarNoms"
"neutral","Every now and then a film comes along that restores your faith in the mainstream movie industry. This year, that film is @FoxcatcherUK"
"neutral","My look was so off-putting that nobody wanted to be around me."
"neutral","Bennett Miller discusses villains, victims and sudden bursts of violence with @DazedMagazine. #FOXCATCHER"
"neutral","I can't imagine anybody else in these roles." #FOXCATCHER director Bennett Miller speaks "
"neutral","Discover the difference between winning and not losing."
"neutral","Here's Golden Globe nominee @MarkRuffalo on a unicycle. Just trying to keep the #Foxcatcher promo work interesting. "
"neutral","The decision has been made to go see @FoxcatcherUK this afternoon"
"neutral","Expect the unexpected."
"neutral","Too little, too late."
"neutral","It’s easier to pretend."
"neutral","GoneGirl leaves you wanting more. "
"neutral","Just finished watching GoneGirlMovie and if you want a movie to suck you in, this would be the one"
"neutral","Rosamund Pike rehearsed for @gonegirlmovie opposite a Dora the Explorer doll https://www."
"neutral","We chopped off the top of Big Ben but you get the idea. Happy to be here with @GoneGirlMovie "
"neutral","Once in love, always in love?"
"neutral","Don’t panic. We know exactly where your copy of #GoneGirl is. On our shelves. "
"neutral","#GoneGirl is a must-see. Own it on Blu-ray and DVD tomorrow"
"neutral","This year's most-talked about movie is now on Digital HD. #GoneGirl"
"neutral","You don’t know what you’ve got ’til it’s… #GoneGirl"
"neutral","Let #GoneGirl draw you in. See the movie on everyone’s mind this weekend."
"neutral","Looks can be deceiving. See #GoneGirl again to take a closer look."
"neutral","Nick and Amy Dunne’s marriage didn’t appear to be in trouble -- on the outside. "
"neutral","Movie night with the family before leaving town tomorrow for work. "Maleficent" was the pick"
"neutral","Queen Latifah Planning 'Maleficent' Costume For Halloween Episode "
"neutral","Here's what Angelina Jolie really thought of Elle Fanning when they first met"
"neutral","See #AngelinaJolie as Disney’s most iconic villain, #Maleficent."
"neutral","You'll never guess who is crashing this #DisneyPrincess Party! #Maleficent"
"neutral","The inspiration behind my reunion look"
"neutral","How many times have you seen #Maleficent? "
"neutral","Who are you seeing #Maleficent with this weekend? "
"neutral","Then don’t come. It’s not your fight."
"neutral","He did this to me so he would be King!"
"neutral","I too shall bestow a gift on the child"
"neutral","The truth has been revealed. Have you seen #Maleficent yet?"
"neutral","My aunts said it was an evil faerie. I...I can’t remember her name. They said it was"
"neutral","True love’s kiss? Have you not worked it out yet? I cursed her that way because there is no such thing"
"neutral","And in return for saving my life, I am your servant. Whatever you need."
"neutral","If you can take it, you can make it"
"neutral","Unbroken: 6 Incredible Facts about the real life of Louis “Louie” Zamperini"
"neutral","Louis' incredible speed would make him a local hero. #UnbrokenMovie "
"neutral","Louis learns a lesson at church that will get him through his years as a POW. #UnbrokenMovie "
"neutral","The crewmen of the "Superman" patrol the skies for enemy planes around them. #UnbrokenMovie "
"neutral","Louis refused to back down and give up hope that he might find his way home. #UnbrokenMovie "
"neutral","What would help you survive 47 days at sea?"
"neutral","Believe in yourself and don't let anything get in your way."
"neutral","Director Angelina Jolie brought Zamperini's inspiring story to the big screen."
"neutral","An Olympian and war hero, Louie Zamperini always finished what he started. "
"neutral","Determine your goals & don't give up until you achieve them."
"neutral","Believe you can do anything. Get your #UnbrokenMovie tickets today. "
"neutral","Survival. Resilience. Redemption. See #UnbrokenMovie today. "
"neutral","Louie stands tall when challenged by Watanabe. "
"neutral","Will Markham refused to let pain & personal struggle keep him from walking. "
"neutral","Find your hope. Protect it. And you can overcome anything."
"neutral","Watanabe tries to break what fight Louie had left."
"neutral","Three days until the incredible story of Louie Zamperini comes to theaters. "
"neutral","From the #UnbrokenMovie soundtrack, watch @Coldplay’s lyric video “Miracles”."
"neutral","Hope brought them here. Courage will take them home`"
"neutral","LeePace taking cues from Peter Jackson #BTS. #TheHobbit "
"neutral","Finalists have been selected in the #HobbitChallenge! See who made it through the battle and into the top 10 at http://fanchallenge.thehobbit.com "
"neutral",""Those who have strength left, follow me." #TheHobbit is available on Digital HD tomorrow."
"neutral","All he sees is gold. #TheDress #TheHobbit "
"neutral","Why does the King under the Mountain fence himself in? ...to hide with his kin. #TheHobbit "
"neutral","Congrats to #TheHobbit @IMAX Fan Art Contest winner Michael Washer! See the finalists here"
"neutral","Made a lil' hobbit hole cake @TheHobbitMovie #Hobbit "
"neutral","Lots of photos from last night's #EEBAFTAs @AudiUK Nominees Party, see more here http://"
"neutral","Just look at Ed Sheeran. Dude is a living breathing singing hobbit from the shire. "
"neutral","Everything I did, I did for them."
"neutral","Not just a wizard, he is The King of Shade. "
"neutral","There are very few worlds worth visiting at the cinema. @TheHobbitMovie is one of them. Do yourself a favor and see it again"
"neutral","Don't forget to enter the #HobbitChallenge by February 1st for a chance to win a trip to NZ! https://"
"neutral","I thought I could listen to 'the last goodbye' without crying"
"neutral","TheHobbitMovie @wbpictures PJ&RA The Wall of China. "I will have Wall" #selfiestick "
"neutral","Two words: panda hat. Thank you to all of our amazing Chinese fans who came out to support "
"neutral","Azog joins @RCArmitage and Peter Jackson at last night's Beijing premiere of #TheHobbit! "
"neutral","Peter Jackson will be judging the #HobbitChallenge! Submit your creation by February 1st: https://fanchallenge.thehobbit.com/  "
"neutral","It's Orlando Bloom's birthday? Help our elves celebrate our beloved Legolas! "
"neutral","I am done!!! Take a look, feedback highly appreciated!! @TheHobbitMovie #MartinFreeman #bilbo #hobbit #mimsart4you "
"neutral","They're coming. 300 of them"
"neutral","Let’s put some smoke in his face."
"neutral","They're young. And they're alive."
"neutral","The Assault Rifle carried by Brad Pitt is a German made Sturmgewehr 44 also known as a StG 44"
"neutral","Tank! Three O'clock! Eight hundred yards! #FURYMovie "
"neutral","Ain't no crew stay together like we have."
"neutral","A visceral and realistic depiction of war, #FURYMovie is out now on Blu-ray. "
"neutral","The 2nd Armored division is also known as "Hell on Wheels". #FURYMovie"
"neutral","Told through the eyes of a brotherhood of soldiers, #FURYMovie arrives on Blu-ray tomorrow."
"neutral","In #FURYMovie, Boyd 'Bible' Swan relies on his faith to get through the harsh realities of war. What is your rock during hard times?"
"neutral",""It will end soon. But before it does, a lot more people have to die." -Wardaddy "
"neutral",""I heard the voice of the Lord saying: Whom shall I send and who will go for Us?" "
"neutral","FuryMovie, you were everything I hoped you would be: a poignant, visceral and well-crafted film about WWII. Well done."
"neutral","To those serving over the holidays, and to your families, thank you.Tweet your thanks with "
"neutral","Pre-order a copy of one of this decade's greatest war movies for the movie buff in your fam"
"neutral","Not going anywhere for Spring Break? Travel to another country with Dave Skylark & Aaron Rapaport in #TheInterview"
"neutral","Share your one sentence review of #TheInterview! Keep in mind, haters gonna hate, and ain'ters gonna ain't! "
"neutral","If you could pick Skylark's next celebrity interview, who would you choose and why? "
"neutral","It's 2014, women are smart now!"
"neutral","Did you bring home the "Freedom Edition" of #TheInterview on Blu-ray? Which deleted scene is your favorite? "
"neutral","You cannot pull out of this! You’re way too deep to pull out!"
"neutral","You cannot pull out of this! You’re way too deep to pull out!"
"neutral","Tell us about the last time you were honeydicked. #TheInterview"
"neutral","If liking margaritas is wrong, we don't want to be right. Happy National Margarita Day! "
"neutral","Do your duty. Bring home the official #TheInterview t-shirt & wear it with pride. "
"neutral","Don't be motherf***ing peanut butter and jealous. Get your own copy of #TheInterview today"
"neutral","The Interview: That's Not A Natural Pose"
"neutral","We're different people but, inside, we are same same!"
"neutral","Get turnt and watch the controversial movie everyone’s talking about: #TheInterview"
"neutral","Dave Skylark is not just a handsome talk show host. He’s also PRO world peace. "
"neutral","Eros shows 8Cr profit In the last quarter of 2014 when they released "
"neutral","Amitabh Bachchan & Rekha Re-Unite For Shamitabh ! Watch Now "
"neutral","ARRahman should've direct music for Shamitabh"
"neutral","Amitabh Bachchan and Dhanush to perform on Music launch of ‘Shamitabh’ Shamitabh Movie"
"neutral","Shamitabh was shown during the breaks while watching the Amazon India movie."
"neutral","Aishwarya Rai To Huma Qureshi: Stars Attend The Special Screening of Dhanush-Big B’s ‘Shamitabh"
"neutral","Watch @FelicityBarrTV speak to @SrBachchan about #Shamitabh, movies and cultures  http://trib.al/stMhwcU "
"neutral","How Fifty Shades of Grey has changed the perception of #fanfiction in the publishing world http://ow.ly/JQL2C  @thedailybeast"
"neutral","EXCLUSIVE: Fifty Shades of Grey Dakota Johnson arriving smiling in the"
"neutral","Follow and retweet to WIN a limited edition copy of Fifty Shades of Grey by "
"neutral","In order to protect everyone's sentiments during the Festival of Colours, our censor board has banned Fifty Shades of Grey. Happy Holi."
"neutral","Chalo, Fifty Shades Of Grey is also banned. Soon our only viewing options will be limited to Disney Hour and Rohit Shetty."
"neutral","Fifty shades of grey soundtrack"
"neutral","Fifty shades of grey is romantic only because the guy is a billionaire. If he was living in a trailer it would be a Criminal minds episode."
"neutral","Video: New Interview from "Fifty Shades of Grey" Press Junket UK - Feb 13 http://goo.gl/70MZ99 "
"neutral","17 Things That Make Absolutely No Sense About “Fifty Shades of Grey”"
"neutral","PHOTOS: Behind the Scenes of Fifty Shades of Grey "
"neutral"," Interview with Dakota Johnson, Jamie Dornan & Sam ...: http://youtu.be/wImC7TChBcQ  via @YouTube"
"neutral","i wish i can have at least a thing from him or be like him at least one day ."
"neutral","@TaronEgerton the day you see this will be the best day of my life I swear #KingsmanTheSecretService Girl's reactions "
"neutral","Enjoy Paid Preview Shows of #KingsmanTheSecretService in Asian Cinemas Today! "
"neutral","@TaronEgerton can't wait to finish my classes today and go watch "
"neutral","The movie apparently was shot upside-down."
"neutral","I'm no political Svengali, but it seems Secretary Clinton would want a different Twitter avatar. "
"neutral","The fact that people claim to be in Red but use the 'fan made' psd that I made. You cannot fool me.. I made the damn avatar"
"neutral","Someone just asked what gender avatar I'm using in Second Life and I responded, "I played with a male avatar IRL for awhile, never again""
"neutral","Should I keep my face as my avatar?"
"neutral","If I changed my avatar to a real picture of me, would you guys still love me"
"neutral","For those of you wondering here is that avatar people trace a lot that I drew that one time "
"neutral","Who here used to watch avatar?"
"neutral","Guys, I assume you look like whatever is in your avatar and whenever you post a real life picture it blows my cat brain"
"neutral","TIL: If you are holding a captured fish in your Twitter avatar, I should not engage with you."
"neutral","#CreeperPhrases "Guess what I just put all over your avatar"
"neutral","The only kind of sockpuppetry I saw from #GamerGate:a woman with a man from Invasion of the Body Snatchers as avatar: "
"neutral","#AyyTeam is gone with the wind. The Sorrow avatar goes out to all the fallen."
"neutral","Pandora is not actually a planet. It is a moon of the planet Polyphemus, a gas giant similar to Jupiter. "
"neutral","Dear @buffalobills fans: I hereby allow any of you to use my fantasy football team name and avatar from last year. "
"neutral","Support the cause, Wear this avatar on Battlelog!"
"neutral","WE PUT AN IRON MAN INSIDE YOUR IRON MAN SO YOU CAN IRON MAN WHILE YOU IRON MAN."
"neutral","The first boy I kissed did a full length ironman today. I'm about to take a nap then eat a whole garlic bread. I sure dodged a bullet there."
"neutral","@vanesapaez: " with what side you prefer to be in the upcoming Civil War: Captain America or IronMan? Iron Man, because RDJ."
"neutral",""Iron Man's" Faran Tahir Joins CBS' "Supergirl" http://go.cbr.cc/1waubrB  "
"neutral","After losing his original Ironman streak at 250 games, Wesley Matthews had quietly built another to 142 games with tonight's game."
"neutral","Why Iron Man Doesn't Ask Any of the Avengers For Help - http://ow.ly/JWbYD "
"neutral","Robert Downey, Jr. made a terrorist robot and the Hulk punched a fat Iron Man up a building. That's what I took away from that trailer."
"neutral","SPIDER-MAN reportedly fighting IRON MAN in the first part of his movie in 2017 as an "audition" to join THE AVENGERS. "
"neutral","We listened & tonight we'll give the Divas a chance. See Eva Marie face Cameron in a 60-minute Ironman match. This one's on you #RAWTonight"
"neutral","There's an Iron Man edition of Mr. Potato Head that is named Tony Starch."
"neutral",""You know what, I *am* Iron Man" "
"neutral","@OpTic_NaDeSHoT $5000 surgery? Was it attacked by Iron Man?"
"neutral","@TaronEgerton Unfortunately, my only real similarity to your moment is my Iron Man pajamas."
"neutral","'KINGSMAN' star Taron Egerton shares image with IRON MAN. Hey, wouldn't he make a good Tony Stark? Down the line. "
"neutral","The Harrison Ford crash landing made me think of page 1 of Dark Knight Returns "
"neutral","Indulging in a different kind of holi. Wit Conor 'o' sullivan the makeup and prosthetics guy for the dark Knight,game of thrones,prometheus"
"neutral","The Batman-themed hotel room your holiday deserves: http://yhoo.it/1zMBnGr"
"neutral","Linkbaiter: #blogging 5 ultra-secret government projects involving Dark Knight Rises http://goo.gl/fb/tTvgQE"
"neutral","The Bat' in The Dark Knight Rises "
"neutral","Margot Robbie Says Suicide Squad Is More Dark Knight Than Avengers "
"neutral",""You either die a hero or live long enough to see yourself become the villain" - The Dark Knight #BATMAN https://instagram.com/p/zm17GrpnEa/"
"neutral","Time, Joker, The Dark Knight Reference, Playing Rummy against myself."
"neutral","How would you make The Dark Knight Rises if Heath Ledger was alive to play the Joker? http://fb.me/3qdWxQlhf"
"neutral","California scientists link tiny particles in car exhaust to heart disease"
"neutral","From Harry Potter to the Dark Knight- an exclusive peek in a secret movie studio warehouse"
"neutral","Margot Robbie On Where SUICIDE SQUAD Falls Between AVENGERS And THE DARK KNIGHT"
"neutral","The Dark Knight Rises - Imagine The Fire"
"neutral","Margot Robbie Compares 'Suicide Squad' to 'Dark Knight' #Fanuendo"
"neutral","Bright lights, in my city I'm dark knight "
"neutral","I can't be the only one who feels the urge to re-enact the Dark Knight Rises? DEATH or Exile... "
"neutral","The Bear Bat Dark Knight is Here"
"neutral","Batman 8 Night of the Owls Nightwing 9 Batgirl Dark Knight Talon LOT of 9"
"neutral","Is this about you @halladayfan32? Matt Harvey is on the comeback trail. E60 takes a look at "The Dark Knight". http://es.pn/1wncaB1 ""
"neutral","My variation of the Dark Knight Returns. #Mets mattharvey33 https://instagram.com/p/zl6F8PItX3/"
"neutral","The Dark Knight Rises! Now I am pumped. Can season start now please?"
"neutral","THE JOKER BATMAN DARK KNIGHT RETURNS ACTION FIGURE DC DIRECT http://ift.tt/1MX74px  #batman"
"neutral","The Dark Knight Rises Official Movie Trailer Christian Bale, Batman Movie."
"neutral","Matt Harvey is on the comeback trail. @E60 takes a look at "The Dark Knight" and his pending return to the diamond."
"neutral","It takes a little time to get back into the swing of things.Alfred The Dark Knight Rises 2012"
"neutral","#Batman #Mask Batman ##DarkKnight Movie Chuckles Mask Joker Henchman Adult #Costume"
"neutral","Only 6 hours left: Get Limited-Edition 'Code Black' HD-Camera Drone - The Dark Knight of the Sky"
"neutral","They need you right now, but when they don't, they'll cast you out, like a leper!Heath Ledger The Dark Knight 2008"
"neutral","8 lessons OJ Simpson could have learned about escaping police from the Arizona"
"neutral","Batman Begins kicked off a new phase of the Dark Knights on-screen life"
"neutral","The Dark Knight Collection Batman BatJet Mint In SEALED Box http://ift.tt/1Dfbose  #batman"
"neutral","Here's a Batman: Arkham Knight trailer for ya. Now featuring the burning bat from Dark Knight Rises."
"neutral","Only 11 hours left: Get Limited-Edition 'Code Black' HD-Camera Drone - The Dark Knight of the Sky"
"neutral","10 things that House of Cards gets wrong about political strategy "
"neutral","The rebirth of #Batman came # the hands of #FrankMiller 1st print Dark Knight strikes again."
"neutral","Batman Dark Knight Official Licensed Jacket"
"neutral",""Sometimes you have to take a leap of Faith first, Trust comes later." - Man of Steel"
"neutral","Continue praying#ManofSteel"
"neutral","I painted Henry Cavill as Superman in Man Of Steel "
"neutral","Lego Batman vs. Superman Fan Film is the Only Dark Knight/Man of Steel Fight You Need."
"neutral"," Give it to 1:20. It's literally a 'Man of Steel' universe style Batman track."
"neutral","Henry Cavill wearing Christopher Reeve's Superman costume for his Man of Steel screen test"
"neutral","Superman Man of Steel Game Skin for Nintendo 3DS XL Console"
"neutral","'Man Of Steel' Star Henry Cavill Pursuing Paris Hilton After Breakup"
"neutral","I'm giving away: Ultraviolet code for "Man Of Steel" . Check it out"
"neutral","#TBT when my and my Lil brother Luis went to go see Man Of Steel at midnight #Superman"
"neutral","Uploaded a video talking about Man of Steel 3 check it out "
"neutral","I know a lot of hard work+ money goes into these fan films, but could ya'll not use Man of Steel cgi text for titles "
"neutral",""You will give the people an ideal to strive towards" -Jor - El (Russell Crowe) #superman #ManofSteel "
"neutral","So decided last night I should draw the man of steel, so here is both his caricature and the logo "
"neutral","You Are Not Alone - Man of Steel"
"neutral","the website we use for tracking #vote5sos #kca isn't updating and is frozen"
"neutral","Pick up Frozen, Lion King & more in our #Disney buy one get one free offer! You can even get Olaf for free "
"neutral","Angelina Jolie & Brad Pitt at World War Z - World Premiere"
"neutral","Max Brooks, author of The Zombie Survival Guide and World War Z, is the son of comedian Mel Brooks and actress Anne Bancroft."
"neutral","When they announce tardy round up everyone starts running like it's World War Z"
"neutral","ITS LIKE THAT SCENE FROM WORLD WAR Z WHEN THE ZOMBIES WERE TRYING TO GET INTO THE CITY "
"neutral","World War Z: An Oral History of the Zombie War (Abridged Fiction)"
"neutral","watching world war z"
"neutral","Ask me how many times ive seen world war z"
